class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name,pc1,pc2,pc3,pc4,pc5
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,45.2000000196307,0.0452000000196307,0.0093134281944444,W,16.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,46.0000000337273,0.0460000000337273,0.0130549723944444,W,19.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,46.5000000117826,0.0465000000117826,0.0484487986944444,W,32.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,47.4000000355712,0.0474000000355712,0.0394355026833333,W,28.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,48.0999999585965,0.0480999999585965,0.0417008786277777,W,25.3,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,48.3000000276355,0.0483000000276355,0.0197165850222222,W,22.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,49.700000030517,0.049700000030517,0.0459863152166666,W,32.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,56.3000000192708,0.0563000000192708,0.0107250602611111,W,16.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,56.3000000192708,0.0563000000192708,0.0148837570944444,W,19.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,56.8999999482389,0.0568999999482389,0.0205726615333333,W,22.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,57.399999947400495,0.0573999999474005,0.0303491174888888,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,57.399999947400495,0.0573999999474005,0.0397216390611111,W,28.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,60.7999999618178,0.0607999999618178,0.0236373532388888,W,22.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,60.7999999618178,0.0607999999618178,0.0278920768222222,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,61.9999999288691,0.0619999999288691,0.0120519399722222,W,16.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,61.9999999288691,0.0619999999288691,0.0147033667666666,W,19.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,67.0000000461544,0.0670000000461544,0.04115543115,W,28.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,67.6000000090846,0.0676000000090846,0.0294347251388888,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,68.3000000500843,0.0683000000500843,0.0223046419388888,W,22.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,68.3000000500843,0.0683000000500843,0.0443437524277777,W,28.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,72.2999999509675,0.0722999999509675,0.0607137858888888,W,32.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,74.5999999188083,0.0745999999188083,0.0379931576055555,W,25.3,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,74.5999999188083,0.0745999999188083,0.0461138325166666,W,25.3,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,78.7999999111733,0.0787999999111733,0.0143985693166666,W,16.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,79.6000000480815,0.0796000000480815,0.0191866884388888,W,19.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,79.6000000480815,0.0796000000480815,0.0346598242722222,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,79.6000000480815,0.0796000000480815,0.0618925433333333,W,32.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,81.0999999605688,0.0810999999605688,0.0488706165944444,W,28.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,82.7000000852058,0.0827000000852058,0.0260426871944444,W,22.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,100.2000001081549,0.1002000001081549,0.0198670398888888,W,19.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,101.2000001156299,0.1012000001156299,0.0153440634499999,W,16.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,107.9999998789057,0.1079999998789057,0.0453463960833333,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,107.9999998789057,0.1079999998789057,0.0780965710555555,W,32.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,109.0000000149023,0.1090000000149023,0.0330534173055555,W,22.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,109.0000000149023,0.1090000000149023,0.0605979317222222,W,28.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,142.9999998468694,0.1429999998468694,0.0272412720611111,W,19.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,144.2999999689354,0.1442999999689354,0.0207569395833333,W,16.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,147.0000000852374,0.1470000000852374,0.0571495218333333,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
Teleostei,Perciformes,Cichlidae,Oreochromis,mossambicus,147.0000000852374,0.1470000000852374,0.0691509213888888,W,28.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Oreochromis mossambicus,-3711.5356988179274,8134.71456978412,5807.756522881872,461.0103013615477,2037.0065292950037
