,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
Aneides flavipunctatus,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Aneides lugubris,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Aneides hardii,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudoeurycea unguidentis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudoeurycea leprosa,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudoeurycea cochranae,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudoeurycea gadovii,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudoeurycea rex,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudoeurycea goebeli,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudoeurycea brunnata,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Bolitoglossa subpalmata,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Bolitoglossa occidentalis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Bolitoglossa rostrata,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Bolitoglossa morio,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Bolitoglossa franklini,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Batrachoseps attenuatus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudotriton ruber,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Gyrinophilus danielsi,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Eurycea multiplicata,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Eurycea neotenes,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Eurycea nana,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Eurycea bislineata,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Eurycea longicauda,-5277.9564547708915,-5530.345352799066,756.4879785710095,-2858.0210740571724,5842.770620919135,1.3351243689653378,44.31101488242641,159.07608378086368,0.03256787457238103,0.04470586902030433
Rhyacotriton olympicus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Necturus maculosus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Scaphiopus couchii,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Odontophrynus americanus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Telmatobius culeus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Telmatobius marmoratus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Lepidobatrachus llanensis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Ceratophrys calcarata,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Mannophryne trinitatis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Dendrobates auratus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Colostethus inguinalis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Bufo bufo,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Osteopilus septentrionalis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudacris triseriata,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudacris nigrita,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudacris crucifer,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pseudacris regilla,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Acris crepitans,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Smilisca baudinii,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Hyla arborea,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Agalychnis callidryas,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Eleutherodactylus portoricensis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Eleutherodactylus coqui,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Crinia parinsignifera,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Crinia signifera,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Pyxicephalus adspersus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Conraua goliath,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Rana temporaria,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Rana arvalis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Rana muscosa,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Occidozyga martensii,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Gastrophryne carolinensis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Kaloula pulchra,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Hyperolius viridiflavus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Hyperolius tuberilinguis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Kassina senegalensis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Xenopus laevis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Bombina orientalis,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Discoglossus pictus,-5277.98927736548,-5530.505622336774,756.6604932171252,-2860.4578770241314,5849.4189168108705,1.3374586143008995,44.54932743689852,159.21646508641817,0.03254845179441587,0.0441670856705277
Isoodon macrourus,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Isoodon auratus,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Perameles nasuta,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Perameles gunnii,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Echymipera rufescens,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Echymipera kalubu,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Macrotis lagotis,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Myrmecobius fasciatus,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.02440790402876299,-102.67033566349552,-593.4943331838208,-0.12187539348938332,-0.16523983872319112
Antechinomys laniger,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Sminthopsis macroura,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Sminthopsis crassicaudata,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Ningaui yvonnae,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Planigale ingrami,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
Planigale gilesi,-5258.994863659108,-5437.74996890703,656.7427198060086,-1445.3824737696443,1983.4450515870174,-0.024407904028353824,-102.67033566349554,-593.4943331838206,-0.12187539348938228,-0.16523983872319037
