taxon_name,wet_Mass_kg,temperature,pc1,pc2,pc3,pc4,pc5,BMR
Pomadasys commersonnii,0.5960000003564843,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4315702509121941
Pomadasys commersonnii,0.61500000031803,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2406490552583333
Pomadasys commersonnii,0.6299999993420219,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.5045486353888888
Pomadasys commersonnii,0.8630000005659169,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4266612766528984
Pomadasys commersonnii,0.9469999999928632,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.64061115
Pomadasys commersonnii,1.251000000883115,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.6184858135574216
Pomadasys commersonnii,1.3729999992515118,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.7739872483333334
Pomadasys commersonnii,2.627000001294042,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.7583187544166666
Pomatomus saltatrix,0.2172000000416055,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.5280538838666667
Pomatomus saltatrix,0.2172000000416055,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.5419867039583333
Pomatomus saltatrix,0.2172000000416055,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.6367298810583334
Pomatomus saltatrix,0.2172000000416055,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.7565521343416666
Pomatomus saltatrix,0.2172000000416055,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.8652281315333332
Pomatomus saltatrix,0.2249999999423053,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.4820678796083333
Pomatomus saltatrix,0.2249999999423053,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.5340272917833333
Pomatomus saltatrix,0.2249999999423053,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.6076364590999999
Pomatomus saltatrix,0.2249999999423053,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.8053708887583333
Pomatomus saltatrix,0.2249999999423053,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.916506298125
Pomatomus saltatrix,0.2249999999423053,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,1.04207487725
Pomoxis annularis,0.0114999999906364,17.4,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0059528137741043
Protopterus annectens,0.080000000001484,30.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.0377831487566392
Protopterus annectens,0.107000000077557,30.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.0495631352800433
Protopterus annectens,0.107000000077557,30.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.0544222661898515
Protopterus annectens,0.2120000000347799,30.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.0840796159670981
Protopterus annectens,0.2120000000347799,30.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.1071854646298121
Protopterus annectens,0.3680000002766453,30.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.0891294791182259
Protopterus annectens,0.3680000002766453,30.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.1091836119198267
Pseudopleuronectes americanus,0.011249999988411,12.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0037750238398686
Pseudopleuronectes americanus,0.011249999988411,12.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0120800762875796
Pseudopleuronectes americanus,0.0129999999908152,9.9,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0035526572825534
Pseudopleuronectes americanus,0.0147999999865405,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0093892941157784
Pseudopleuronectes americanus,0.0147999999865405,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0172999592369462
Pseudopleuronectes americanus,0.0149600000162435,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0140493732255504
Pseudopleuronectes americanus,0.0149600000162435,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0260062866089977
Pseudopleuronectes americanus,0.0158000000016581,21.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0066605965187698
Pseudopleuronectes americanus,0.0160899999963311,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0122974476353479
Pseudopleuronectes americanus,0.0168900000166837,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0092808946252952
Pseudopleuronectes americanus,0.0171699999936381,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0212729352292063
Pseudopleuronectes americanus,0.0171900000123869,24.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0207334618517834
Pseudopleuronectes americanus,0.0171900000123869,24.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0282537344556506
Pseudopleuronectes americanus,0.0172999999948694,10.7,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0049550256845042
Pseudopleuronectes americanus,0.0174599999851429,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0114022117434486
Pseudopleuronectes americanus,0.0174599999851429,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0272800580030173
Pseudopleuronectes americanus,0.0179199999865441,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0196866397959919
Pseudopleuronectes americanus,0.0179199999865441,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0305142916837875
Pseudopleuronectes americanus,0.0179999999957183,10.3,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0075975315611294
Pseudopleuronectes americanus,0.0191099999975793,12.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0094050105052301
Pseudopleuronectes americanus,0.0212000000034779,10.3,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0063669911877449
Pseudopleuronectes americanus,0.0213999999827935,10.7,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0102155635567103
Pseudopleuronectes americanus,0.0225999999923294,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0068845492714976
Pseudopleuronectes americanus,0.0231000000057368,21.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0077047601387452
Pseudopleuronectes americanus,0.0236000000016244,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0087212946798696
Pseudopleuronectes americanus,0.0242000000010904,21.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.014598489802073
Pseudopleuronectes americanus,0.0243000000224755,9.9,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0110678938404357
Pseudopleuronectes americanus,0.0261499999877592,12.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0007799851726424
Pseudopleuronectes americanus,0.0261499999877592,12.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0115047812964767
Pseudopleuronectes americanus,0.027410000029064,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0342307607620622
Pseudopleuronectes americanus,0.0301799999694533,12.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0036007575541644
Pseudopleuronectes americanus,0.0326300000159376,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0229828399907944
Pseudopleuronectes americanus,0.0326300000159376,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0366747446661612
Pseudopleuronectes americanus,0.0341199999610726,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0145769997794975
Pseudopleuronectes americanus,0.0341199999610726,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0276962995810452
Pseudopleuronectes americanus,0.0354799999869541,24.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0390220265879538
Pseudopleuronectes americanus,0.0354799999869541,24.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0678896224652876
Pseudopleuronectes americanus,0.0424999999950765,24.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0627292451190556
Pseudopleuronectes americanus,0.0431800000001778,12.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0074056833112635
Pseudopleuronectes americanus,0.0431800000001778,12.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0086936282349615
Pseudopleuronectes americanus,0.0486600000454001,12.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0199567334373145
Pseudopleuronectes americanus,0.0518599999482548,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0291193331049891
Pseudopleuronectes americanus,0.0518599999482548,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0645689560154107
Pseudopleuronectes americanus,0.0540599999548511,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0537398716428485
Pseudopleuronectes americanus,0.0550300000239286,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0339220407320551
Pseudopleuronectes americanus,0.0550300000239286,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0651571871486999
Pseudopleuronectes americanus,0.0559700000120202,24.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.057667321103276
Pseudopleuronectes americanus,0.5680000003779495,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2213147938420143
Pseudopleuronectes americanus,0.6340000001726519,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1789993333333333
Pseudopleuronectes americanus,0.634999999573091,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1727186029068036
Pseudopleuronectes americanus,0.6810000001367581,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2359665
Pseudopleuronectes americanus,0.696000000624113,5.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1547469
Pterophyllum scalare,0.0002299999999906,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0003675064166666
Pterophyllum scalare,0.0004100000002645,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0007874193277777
Pterophyllum scalare,0.000549999999374,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005965710277777
Pterophyllum scalare,0.0005900000004861,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005252701944444
Pterophyllum scalare,0.0006400000000237,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0004826996333333
Pterophyllum scalare,0.0006600000006962,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.00053627245
Pterophyllum scalare,0.000699999999977,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005660524055555
Pterophyllum scalare,0.0012399999995367,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0014703366777777
Pterophyllum scalare,0.0012399999995367,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0016004976277777
Pterophyllum scalare,0.0012800000010378,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0016571028666666
Pterophyllum scalare,0.0014399999996841,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0011196640999999
Pterophyllum scalare,0.0018100000005451,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0016606795722222
Pterophyllum scalare,0.0018100000005451,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.00173104735
Pterophyllum scalare,0.0022100000016023,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0017011896444444
Pterophyllum scalare,0.0046600000033263,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0031342041833333
Pterophyllum scalare,0.0049400000008684,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0029000077777777
Pterophyllum scalare,0.0055400000034642,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0025199440166666
Pterophyllum scalare,0.006209999997475,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0033075577333333
Pterophyllum scalare,0.0064300000011219,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0027997822888888
Pterophyllum scalare,0.0110299999888202,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0050171448555555
Pterophyllum scalare,0.011320000003851,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0058972086166666
Pterophyllum scalare,0.012730000010152,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0061368478333333
Pterophyllum scalare,0.0184899999932232,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0065414431222222
Rhadinocentrus ornatus,0.0006485147063265,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006590731555555
Rhadinocentrus ornatus,0.000723074999579,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006225776444444
