"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","BMR","BMR_unit","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","fixed_only_BMR","conditional_log_BMR","conditional_BMR"
"Porcellio scaber","Malacostraca","Isopoda","Porcellionidae","Porcellio","scaber",0.1,1e-04,0.00015712,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.21034037197618,-8.75850071335812,39.5871292029482,3457,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-8.17848285520783,0.000280627369680446,-8.75888945140249,0.000157058933348702
"Stenasellus virei","Malacostraca","Isopoda","Stenasellidae","Stenasellus","virei",0.012,1.2e-05,9.84e-06,"W",11,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-11.3306039081763,-11.5290548469001,40.8409886533319,3459,284.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-10.1126825347334,4.05618521720152e-05,-10.581829517465,2.53728838928486e-05
"Amblyrhynchus cristatus","Reptilia","Squamata","Iguanidae","Amblyrhynchus","cristatus",747.5,0.7475,0.1517425,"W",25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-0.291020973717295,-1.88557027365765,38.9232497932056,3502,298.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-1.0133519659907,0.363000173777794,-1.06731681792602,0.343930107568038
"Amblyrhynchus cristatus","Reptilia","Squamata","Iguanidae","Amblyrhynchus","cristatus",489,0.489,1.06089224764399,"W",30,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-0.715392789507265,0.0591102971173263,38.2812697537333,3460,303.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-1.21234211986811,0.297499682903351,-1.26630697180345,0.281870658290756
"Chelydra serpentina","Reptilia","Testudines","Chelydridae","Chelydra","serpentina",3473,3.473,0.250056,"W",10,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",1.24501877376194,-1.38607038620415,40.9852266496354,3513,283.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-0.237953309293367,0.788239493693551,-0.784681164724787,0.456265152022389
"Chelydra serpentina","Reptilia","Testudines","Chelydridae","Chelydra","serpentina",3473,3.473,6.0524811434279,"W",30,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",1.24501877376194,1.80046829432384,38.2812697537333,3461,303.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,0.331765243263019,1.393425694044,-0.214962612168395,0.806571595576594
"Chelydra serpentina","Reptilia","Testudines","Chelydridae","Chelydra","serpentina",3473,3.473,0.188985635702953,"W",30,"C","Gatten Jr, 1978",1.24501877376194,-1.66608426838244,38.2812697537333,3895,303.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,0.331765243263019,1.393425694044,-0.214962612168413,0.806571595576579
"Cnemidophorus murinus","Reptilia","Squamata","Teiidae","Cnemidophorus","murinus",55.2,0.0552,0.0185058769083339,"W",40,"C","Bennett & Gleeson, 1979",-2.89679232569909,-3.98966692662377,37.0588118340867,3909,313.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-2.67293989352174,0.0690489301203204,-3.31968432978957,0.0361642459275162
"Cnemidophorus murinus","Reptilia","Squamata","Teiidae","Cnemidophorus","murinus",55,0.055,0.131156175505032,"W",40,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-2.90042209374967,-2.03136648643485,37.0588118340867,3462,313.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-2.67579886032155,0.0688518034451246,-3.3225432965894,0.0360610012060085
"Cnemidophorus murinus","Reptilia","Squamata","Teiidae","Cnemidophorus","murinus",85,0.085,0.022695,"W",40,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-2.46510402249182,-3.78561064307371,37.0588118340867,3514,313.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-2.33292298072189,0.0970117687302911,-2.97966741698974,0.0508097295079313
"Coluber constrictor","Reptilia","Squamata","Colubridae","Coluber","constrictor",262,0.262,0.608469945355191,"W",35,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-1.33941077522104,-0.496807759138044,37.6601230759184,3463,308.15,18752.9238840648,164.5429220734,2767.8682603448,282.155925316632,-1057.10270750757,FALSE,TRUE,-1.57297202865236,0.207427784031282,-1.82170213055417,0.161750196533964
"Coluber constrictor","Reptilia","Squamata","Colubridae","Coluber","constrictor",262,0.262,0.038252,"W",35,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-1.33941077522104,-3.26355943249484,37.6601230759184,3515,308.15,18752.9238840648,164.5429220734,2767.8682603448,282.155925316632,-1057.10270750757,FALSE,TRUE,-1.57297202865236,0.207427784031282,-1.82170213055418,0.161750196533963
"Crocodylus porosus","Reptilia","Crocodilia","Crocodylidae","Crocodylus","porosus",1003,1.003,1.22470074646835,"W",32,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",0.00299550897979837,0.202696525556107,38.0303684281313,3464,305.15,18391.9827102339,126.911867236368,54.5456779746601,-2074.15119573897,140.593237925757,FALSE,TRUE,-0.593643105910354,0.552311485841161,-0.0482757895211415,0.952870959011062
"Crotalus viridis","Reptilia","Squamata","Viperidae","Crotalus","viridis",301,0.301,0.043946,"W",35,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-1.20064501423326,-3.12479367150706,37.6601230759184,3517,308.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-1.46367394180859,0.231384617597892,-2.05433452801329,0.128178106140746
"Crotalus viridis","Reptilia","Squamata","Viperidae","Crotalus","viridis",301,0.301,0.356375227686703,"W",35,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-1.20064501423326,-1.03177109285311,37.6601230759184,3465,308.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-1.46367394180859,0.231384617597892,-2.05433452801326,0.128178106140749
"Cyclura nubila","Reptilia","Squamata","Iguanidae","Cyclura","nubila",1254,1.254,1.76668318556184,"W",38,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",0.226338442210729,0.569103882164275,37.2970172773397,3466,311.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-0.263212588950855,0.768578488647786,-0.422786616240351,0.655218431168193
"Diplodactylus galeatus","Reptilia","Squamata","Diplodactylidae","Diplodactylus","galeatus",4,0.004,0.0140584494166319,"W",20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-5.52146091786225,-4.26453168199337,39.5871292029482,3467,293.15,18800.1535227516,169.735196389278,3201.2614584003,886.211369622013,-187.589322618966,FALSE,TRUE,-5.27295728418859,0.00512842192445501,-5.08800686018331,0.00617030592162293
"Egernia cunninghami","Reptilia","Squamata","Scincidae","Egernia","cunninghami",35,0.035,0.111427651341601,"W",30,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-3.35240721749272,-2.19437976557867,38.2812697537333,3468,303.15,18785.4264057492,168.124327098774,3068.4682030444,705.982971593312,-328.283049830073,FALSE,TRUE,-3.28937200034134,0.0372772521486115,-3.57572406332303,0.0279951481739588
"Egernia cunninghami","Reptilia","Squamata","Scincidae","Egernia","cunninghami",261,0.261,0.076995,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-1.34323487165944,-2.56401479430176,39.5871292029482,3523,293.15,18785.4264057492,168.124327098774,3068.4682030444,705.982971593312,-328.283049830073,FALSE,TRUE,-1.98200056691173,0.137793296674087,-2.26835262989341,0.103482513742984
"Elgaria multicarinata","Reptilia","Squamata","Anguidae","Elgaria","multicarinata",29,0.029,0.014326,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-3.54045944899566,-4.24567921078988,39.5871292029482,3524,293.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-3.71263239539358,0.0244131734863446,-4.00199401560847,0.0182791536071106
"Elgaria multicarinata","Reptilia","Squamata","Anguidae","Elgaria","multicarinata",257,0.257,0.457020529760476,"W",30,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-1.35867919408692,-0.783026966207491,38.2812697537333,3469,303.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-1.71902311100507,0.179241161131079,-2.00838473121992,0.134205277280505
"Heloderma horridum","Reptilia","Squamata","Helodermatidae","Heloderma","horridum",803,0.803,2.59223126619136,"W",31.2,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-0.219400565035375,0.95251899757754,38.130333253965,3470,304.35,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-0.789874545726083,0.453901735623249,-0.965356467260833,0.380847415904387
"Iguana iguana","Reptilia","Squamata","Iguanidae","Iguana","iguana",795,0.795,1.30064130531833,"W",30,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-0.229413164327805,0.26285745461257,38.2812697537333,3471,303.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-0.829562946539869,0.436239904823114,-0.920543709740837,0.398302421294449
"Iguana iguana","Reptilia","Squamata","Iguanidae","Iguana","iguana",795,0.795,0.22737,"W",37,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-0.229413164327805,-1.48117663249009,37.4172720485064,3532,310.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-0.647520280556574,0.523341910183472,-0.738501043757535,0.477829624677417
"Intellagama lesueurii","Reptilia","Squamata","Agamidae","Intellagama","lesueurii",549,0.549,0.898178712729265,"W",30,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-0.599656837472606,-0.107386218532231,38.2812697537333,3472,303.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-1.12118333511901,0.32589392463522,-0.8714631571369,0.418339005531476
"Masticophis flagellum","Reptilia","Squamata","Colubridae","Masticophis","flagellum",262,0.262,0.507232,"W",35,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-1.33941077522104,-0.678786786366655,37.6601230759184,3540,308.15,18752.9238840648,164.5429220734,2767.8682603448,282.155925316632,-1057.10270750757,FALSE,TRUE,-1.57297202865236,0.207427784031282,-1.6748439594929,0.187337409425735
"Masticophis flagellum","Reptilia","Squamata","Colubridae","Masticophis","flagellum",262,0.262,0.608469945355191,"W",35,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-1.33941077522104,-0.496807759138044,37.6601230759184,3473,308.15,18752.9238840648,164.5429220734,2767.8682603448,282.155925316632,-1057.10270750757,FALSE,TRUE,-1.57297202865236,0.207427784031282,-1.67484395949292,0.187337409425731
"Moloch horridus","Reptilia","Squamata","Agamidae","Moloch","horridus",28,0.028,0.062431693989071,"W",35,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-3.57555076880693,-2.77368221606115,37.6601230759184,3474,308.15,18504.5921575775,137.664959687806,608.838705503057,-2504.96665964894,161.155410749487,FALSE,TRUE,-3.33425537026353,0.0356411157674391,-3.08453519228136,0.0457512945136145
"Naultinus manukanus","Reptilia","Squamata","Diplodactylidae","Naultinus","manukanus",7,0.007,0.009,"W",25,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-4.96184512992682,-4.71053070164592,38.9232497932056,3475,298.15,18800.1535227516,169.735196389278,3201.2614584003,886.211369622013,-187.589322618966,FALSE,TRUE,-4.69230086969266,0.00916557308701677,-4.50735044568706,0.0110276398328741
"Nephrurus asper","Reptilia","Squamata","Carphodactylidae","Nephrurus","asper",25,0.025,0.0679491721803878,"W",20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-3.68887945411394,-2.68899532123494,39.5871292029482,3476,293.15,18800.1535227516,169.735196389278,3201.2614584003,886.211369622013,-187.589322618966,FALSE,TRUE,-3.82953459441801,0.0217197217576873,-3.37348725398675,0.0342699208058524
"Nephrurus levis","Reptilia","Squamata","Carphodactylidae","Nephrurus","levis",13,0.013,0.0295053876645362,"W",20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-4.3428059215206,-3.52318239961554,39.5871292029482,3477,293.15,18800.1535227516,169.735196389278,3201.2614584003,886.211369622013,-187.589322618966,FALSE,TRUE,-4.34459617239867,0.0129767475586473,-3.88854883196743,0.0204750372087512
"Oligosoma polychroma","Reptilia","Squamata","Scincidae","Oligosoma","polychroma",3,0.003,0.0124444444444444,"W",25,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-5.80914299031403,-4.38648098502327,38.9232497932056,3478,298.15,18785.4264057492,168.124327098774,3068.4682030444,705.982971593312,-328.283049830073,FALSE,TRUE,-5.35967035960087,0.00470245597158371,-6.01851095970589,0.00243329016587192
"Pituophis catenifer","Reptilia","Squamata","Colubridae","Pituophis","catenifer",548,0.548,0.077816,"W",30,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-0.601479992034121,-2.553408213415,38.2812697537333,3545,303.15,18752.9238840648,164.5429220734,2767.8682603448,282.155925316632,-1057.10270750757,FALSE,TRUE,-1.12261933276119,0.325426277578239,-1.52318197006575,0.218017058323115
"Pituophis catenifer","Reptilia","Squamata","Colubridae","Pituophis","catenifer",548,0.548,0.916032744319908,"W",30,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-0.601479992034121,-0.0877031678727828,38.2812697537333,3479,303.15,18752.9238840648,164.5429220734,2767.8682603448,282.155925316632,-1057.10270750757,FALSE,TRUE,-1.12261933276119,0.325426277578239,-1.52318197006579,0.218017058323108
